geocodigoFundar,geonombreFundar,anio,variable,gran_sector_id,gran_sector_desc,letra,letra_desc,intensidad_id_ocde,rama_rd,rama_rd_desc,ind_tim,ind_tim_desc_es,valor
RUS,Rusia,2017,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,893.0
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",4078.7
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,168.3
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",953.20001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,631.20001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,70.400002
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",1613.1
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",236.8
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,212.5
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,264.20001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,249.5
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,619.09998
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,150.2
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,265.60001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,567.0
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,1031.6
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,901.90002
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",738.09998
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,388.20001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D28,Maquinarias y equipos,628.79999
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D29,Automotriz,509.79999
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,1205.0
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,555.5
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,1958.9
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,504.10001
RUS,Rusia,2018,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,5209.6001
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,11718.3
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,2738.3999
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,144.60001
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,222.8
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,2283.3999
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,760.0
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,1848.8
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",226.10001
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,597.5
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,465.5
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,1644.6
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,1216.9
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",2984.8
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,N,Actividades administrativas y servicios de apoyo,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D77T82,Act. administrativas y de apoyo,1085.5
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,O,Administración pública y defensa,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D84,Administración pública y defensa,5116.5
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,P,Enseñanza,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D85,Educación,6839.7002
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,Q,Salud y servicios sociales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D86T88,Salud y trabajo social,5758.3999
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,R,"Servicios artísticos, culturales y de esparcimiento",Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D90T93,"Arte, entretenimiento y recreación",926.29999
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,S,Asociaciones y servicios personales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D94T96,Otros servicios,1200.3
RUS,Rusia,2018,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,864.70001
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",3976.8999
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,164.10001
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",945.40002
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,626.09998
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,69.800003
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",1622.6
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",238.2
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,213.8
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,265.79999
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,251.0
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,622.79999
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,151.10001
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,267.20001
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,570.40002
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,1037.7
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,907.20001
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",742.5
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,390.5
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D28,Maquinarias y equipos,632.5
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D29,Automotriz,512.79999
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,1212.1
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,558.79999
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,1871.0
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,500.0
RUS,Rusia,2019,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,5021.6001
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,11403.5
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,2779.2
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,146.8
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,226.10001
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,2317.5
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,771.29999
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,1833.7
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",224.3
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,592.59998
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,461.70001
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,1631.2
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,1207.0
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",3066.2
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,N,Actividades administrativas y servicios de apoyo,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D77T82,Act. administrativas y de apoyo,1115.1
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,O,Administración pública y defensa,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D84,Administración pública y defensa,5003.2998
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,P,Enseñanza,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D85,Educación,6783.8999
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,Q,Salud y servicios sociales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D86T88,Salud y trabajo social,5640.1001
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,R,"Servicios artísticos, culturales y de esparcimiento",Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D90T93,"Arte, entretenimiento y recreación",1020.8
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,S,Asociaciones y servicios personales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D94T96,Otros servicios,1190.5
RUS,Rusia,2019,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,864.70001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",4039.3
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,166.7
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",928.29999
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,614.70001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,68.599998
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",1582.0
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",232.2
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,208.39999
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,259.10001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,244.7
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,607.20001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,147.3
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,260.5
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,556.09998
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,1011.7
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,884.5
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",723.90002
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,380.70001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D28,Maquinarias y equipos,616.70001
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D29,Automotriz,500.0
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,1181.8
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,544.79999
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,1907.6
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,561.0
RUS,Rusia,2020,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,4716.0
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,11052.8
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,2728.8
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,144.10001
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,222.0
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,2275.3999
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,757.29999
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,1661.9
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",232.39999
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,614.20001
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,478.5
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,1531.9
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,1254.8
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",3114.3
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,N,Actividades administrativas y servicios de apoyo,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D77T82,Act. administrativas y de apoyo,1132.6
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,O,Administración pública y defensa,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D84,Administración pública y defensa,4982.6001
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,P,Enseñanza,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D85,Educación,6660.7002
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,Q,Salud y servicios sociales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D86T88,Salud y trabajo social,5467.5
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,R,"Servicios artísticos, culturales y de esparcimiento",Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D90T93,"Arte, entretenimiento y recreación",1002.3
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,S,Asociaciones y servicios personales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D94T96,Otros servicios,1217.6
RUS,Rusia,2020,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,864.70001
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",499.0
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,1.8
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",18.4
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,3.7
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,5.1999998
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",31.9
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",23.0
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,6.6999998
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,7.8000002
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,4.1999998
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,19.6
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,1.5
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,5.6999998
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,30.799999
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,10.1
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,29.1
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",0.60000002
SAU,Arabia Saudita,1995,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,4.8000002
