anio,iso3,iso3_desc_fundar,es_agregacion,letra,gran_sector,id_tipo_sector,tipo_sector,particip_va_pib,geocodigoFundar,geonombreFundar
2019,HND,Honduras,0,D,Industria manufacturera,1,Bienes,0.171224665234373,HND,Honduras
2019,HND,Honduras,0,CE,Energía y minería,1,Bienes,0.0485909122491046,HND,Honduras
2019,HND,Honduras,0,JKLMNOP,Otros servicios,2,Servicios,0.351112229759094,HND,Honduras
2019,HND,Honduras,0,I,Transporte y comunicaciones,2,Servicios,0.0735515400785536,HND,Honduras
2019,HND,Honduras,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.179185949720785,HND,Honduras
2019,HKG,Hong Kong,0,AB,Agro y pesca,1,Bienes,0.000750532432889,HKG,Hong Kong
2019,HKG,Hong Kong,0,F,Construcción,1,Bienes,0.041776963069207,HKG,Hong Kong
2019,HKG,Hong Kong,0,D,Industria manufacturera,1,Bienes,0.0107146987964116,HKG,Hong Kong
2019,HKG,Hong Kong,0,CE,Energía y minería,1,Bienes,0.0124357787604065,HKG,Hong Kong
2019,HKG,Hong Kong,0,JKLMNOP,Otros servicios,2,Servicios,0.621849141156652,HKG,Hong Kong
2019,HKG,Hong Kong,0,I,Transporte y comunicaciones,2,Servicios,0.0901700683871142,HKG,Hong Kong
2019,HKG,Hong Kong,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.22230281739732,HKG,Hong Kong
2019,HUN,Hungría,0,AB,Agro y pesca,1,Bienes,0.0394540449325193,HUN,Hungría
2019,HUN,Hungría,0,F,Construcción,1,Bienes,0.0572602164797272,HUN,Hungría
2019,HUN,Hungría,0,D,Industria manufacturera,1,Bienes,0.206397513599829,HUN,Hungría
2019,HUN,Hungría,0,CE,Energía y minería,1,Bienes,0.0289174896099913,HUN,Hungría
2019,HUN,Hungría,0,JKLMNOP,Otros servicios,2,Servicios,0.434447221735886,HUN,Hungría
2019,HUN,Hungría,0,I,Transporte y comunicaciones,2,Servicios,0.11036221923384,HUN,Hungría
2019,HUN,Hungría,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.123161294408207,HUN,Hungría
2019,ISL,Islandia,0,AB,Agro y pesca,1,Bienes,0.048768332046231,ISL,Islandia
2019,ISL,Islandia,0,F,Construcción,1,Bienes,0.0793652409754763,ISL,Islandia
2019,ISL,Islandia,0,D,Industria manufacturera,1,Bienes,0.0941607370450616,ISL,Islandia
2019,ISL,Islandia,0,CE,Energía y minería,1,Bienes,0.0434327010128883,ISL,Islandia
2019,ISL,Islandia,0,JKLMNOP,Otros servicios,2,Servicios,0.495615959520322,ISL,Islandia
2019,ISL,Islandia,0,I,Transporte y comunicaciones,2,Servicios,0.112465663759558,ISL,Islandia
2019,ISL,Islandia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.126191365640463,ISL,Islandia
2019,IND,India,0,AB,Agro y pesca,1,Bienes,0.183326406168167,IND,India
2019,IND,India,0,F,Construcción,1,Bienes,0.0750329928286436,IND,India
2019,IND,India,0,D,Industria manufacturera,1,Bienes,0.147222988684571,IND,India
2019,IND,India,0,CE,Energía y minería,1,Bienes,0.0467296233568232,IND,India
2019,IND,India,0,JKLMNOP,Otros servicios,2,Servicios,0.313206451981479,IND,India
2019,IND,India,0,I,Transporte y comunicaciones,2,Servicios,0.109937620431216,IND,India
2019,IND,India,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.124543916549099,IND,India
2019,IDN,Indonesia,0,AB,Agro y pesca,1,Bienes,0.132581605183867,IDN,Indonesia
2019,IDN,Indonesia,0,F,Construcción,1,Bienes,0.112095584146926,IDN,Indonesia
2019,IDN,Indonesia,0,D,Industria manufacturera,1,Bienes,0.205491110700105,IDN,Indonesia
2019,IDN,Indonesia,0,CE,Energía y minería,1,Bienes,0.0886470296364274,IDN,Indonesia
2019,IDN,Indonesia,0,JKLMNOP,Otros servicios,2,Servicios,0.197139358596389,IDN,Indonesia
2019,IDN,Indonesia,0,I,Transporte y comunicaciones,2,Servicios,0.0993361390825832,IDN,Indonesia
2019,IDN,Indonesia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.164709172653703,IDN,Indonesia
2019,IRN,Irán,0,AB,Agro y pesca,1,Bienes,0.137725229479092,IRN,Irán
2019,IRN,Irán,0,F,Construcción,1,Bienes,0.054735013032146,IRN,Irán
2019,IRN,Irán,0,D,Industria manufacturera,1,Bienes,0.186529671741019,IRN,Irán
2019,IRN,Irán,0,CE,Energía y minería,1,Bienes,0.102935065916216,IRN,Irán
2019,IRN,Irán,0,JKLMNOP,Otros servicios,2,Servicios,0.297888414611113,IRN,Irán
2019,IRN,Irán,0,I,Transporte y comunicaciones,2,Servicios,0.0920560571147962,IRN,Irán
2019,IRN,Irán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.128130548105617,IRN,Irán
2019,IRQ,Iraq,0,AB,Agro y pesca,1,Bienes,0.0372149775900349,IRQ,Iraq
2019,IRQ,Iraq,0,F,Construcción,1,Bienes,0.0664012351096356,IRQ,Iraq
2019,IRQ,Iraq,0,D,Industria manufacturera,1,Bienes,0.0211002685936988,IRQ,Iraq
2019,IRQ,Iraq,0,CE,Energía y minería,1,Bienes,0.436758688929558,IRQ,Iraq
2019,IRQ,Iraq,0,JKLMNOP,Otros servicios,2,Servicios,0.270732638780107,IRQ,Iraq
2019,IRQ,Iraq,0,I,Transporte y comunicaciones,2,Servicios,0.0854532279362294,IRQ,Iraq
2019,IRQ,Iraq,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0823389630607361,IRQ,Iraq
2019,IRL,Irlanda,0,AB,Agro y pesca,1,Bienes,0.0096625776513263,IRL,Irlanda
2019,IRL,Irlanda,0,F,Construcción,1,Bienes,0.0262808820346466,IRL,Irlanda
2019,IRL,Irlanda,0,D,Industria manufacturera,1,Bienes,0.335640533071809,IRL,Irlanda
2019,IRL,Irlanda,0,CE,Energía y minería,1,Bienes,0.0148191256590128,IRL,Irlanda
2019,IRL,Irlanda,0,JKLMNOP,Otros servicios,2,Servicios,0.351258062999994,IRL,Irlanda
2019,IRL,Irlanda,0,I,Transporte y comunicaciones,2,Servicios,0.17279689667116,IRL,Irlanda
2019,IRL,Irlanda,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.089541921912051,IRL,Irlanda
2019,ISR,Israel,0,AB,Agro y pesca,1,Bienes,0.014726777367695,ISR,Israel
2019,ISR,Israel,0,F,Construcción,1,Bienes,0.0584157862705836,ISR,Israel
2019,ISR,Israel,0,D,Industria manufacturera,1,Bienes,0.125360318887034,ISR,Israel
2019,ISR,Israel,0,CE,Energía y minería,1,Bienes,0.0212386669286636,ISR,Israel
2019,ISR,Israel,0,JKLMNOP,Otros servicios,2,Servicios,0.524329959562538,ISR,Israel
2019,ISR,Israel,0,I,Transporte y comunicaciones,2,Servicios,0.135437050742413,ISR,Israel
2019,ISR,Israel,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.120491440241072,ISR,Israel
2019,ITA,Italia,0,AB,Agro y pesca,1,Bienes,0.0212660232591117,ITA,Italia
2019,ITA,Italia,0,F,Construcción,1,Bienes,0.0430964115284617,ITA,Italia
2019,ITA,Italia,0,D,Industria manufacturera,1,Bienes,0.165955831952778,ITA,Italia
2019,ITA,Italia,0,CE,Energía y minería,1,Bienes,0.0309702591306706,ITA,Italia
2019,ITA,Italia,0,JKLMNOP,Otros servicios,2,Servicios,0.484281093989364,ITA,Italia
2019,ITA,Italia,0,I,Transporte y comunicaciones,2,Servicios,0.0923005507430485,ITA,Italia
2019,ITA,Italia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.162129829396566,ITA,Italia
2019,CIV,Costa de Marfil,0,AB,Agro y pesca,1,Bienes,0.184389279980234,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,F,Construcción,1,Bienes,0.0591885883660597,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,D,Industria manufacturera,1,Bienes,0.137581820427315,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,CE,Energía y minería,1,Bienes,0.0426701247375558,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,JKLMNOP,Otros servicios,2,Servicios,0.319432223571961,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,I,Transporte y comunicaciones,2,Servicios,0.111985920711371,CIV,Costa de Marfil
2019,CIV,Costa de Marfil,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.144752042205504,CIV,Costa de Marfil
2019,JAM,Jamaica,0,AB,Agro y pesca,1,Bienes,0.0815436954047351,JAM,Jamaica
2019,JAM,Jamaica,0,F,Construcción,1,Bienes,0.0793176814043531,JAM,Jamaica
2019,JAM,Jamaica,0,D,Industria manufacturera,1,Bienes,0.0898939976998276,JAM,Jamaica
2019,JAM,Jamaica,0,CE,Energía y minería,1,Bienes,0.0544488083207033,JAM,Jamaica
2019,JAM,Jamaica,0,JKLMNOP,Otros servicios,2,Servicios,0.390992707408437,JAM,Jamaica
2019,JAM,Jamaica,0,I,Transporte y comunicaciones,2,Servicios,0.0754925261592253,JAM,Jamaica
2019,JAM,Jamaica,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.228310583602718,JAM,Jamaica
2019,JPN,Japón,0,AB,Agro y pesca,1,Bienes,0.0104447562598893,JPN,Japón
2019,JPN,Japón,0,F,Construcción,1,Bienes,0.0548401959860379,JPN,Japón
2019,JPN,Japón,0,D,Industria manufacturera,1,Bienes,0.20331794537928,JPN,Japón
2019,JPN,Japón,0,CE,Energía y minería,1,Bienes,0.0314153560116903,JPN,Japón
2019,JPN,Japón,0,JKLMNOP,Otros servicios,2,Servicios,0.447262035552607,JPN,Japón
2019,JPN,Japón,0,I,Transporte y comunicaciones,2,Servicios,0.102868523900642,JPN,Japón
2019,JPN,Japón,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.149851186909854,JPN,Japón
2019,KAZ,Kazajistán,0,AB,Agro y pesca,1,Bienes,0.0480130434240555,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,F,Construcción,1,Bienes,0.0589239678233834,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,D,Industria manufacturera,1,Bienes,0.123263238824279,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,CE,Energía y minería,1,Bienes,0.172871845628666,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,JKLMNOP,Otros servicios,2,Servicios,0.295124846685931,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,I,Transporte y comunicaciones,2,Servicios,0.107285719354941,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.194517338258744,KAZ,Kazajstán
2019,JOR,Jordania,0,AB,Agro y pesca,1,Bienes,0.048735968998141,JOR,Jordania
2019,JOR,Jordania,0,F,Construcción,1,Bienes,0.0309400424941093,JOR,Jordania
2019,JOR,Jordania,0,D,Industria manufacturera,1,Bienes,0.19583094270649,JOR,Jordania
2019,JOR,Jordania,0,CE,Energía y minería,1,Bienes,0.0420129082075917,JOR,Jordania
2019,JOR,Jordania,0,JKLMNOP,Otros servicios,2,Servicios,0.484205642772291,JOR,Jordania
2019,JOR,Jordania,0,I,Transporte y comunicaciones,2,Servicios,0.094873192251521,JOR,Jordania
2019,JOR,Jordania,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.103401302569857,JOR,Jordania
2019,KEN,Kenia,0,AB,Agro y pesca,1,Bienes,0.222515411336959,KEN,Kenia
2019,KEN,Kenia,0,F,Construcción,1,Bienes,0.065706539167132,KEN,Kenia
2019,KEN,Kenia,0,D,Industria manufacturera,1,Bienes,0.0843145332267789,KEN,Kenia
2019,KEN,Kenia,0,CE,Energía y minería,1,Bienes,0.0305684053276458,KEN,Kenia
2019,KEN,Kenia,0,JKLMNOP,Otros servicios,2,Servicios,0.344994645318188,KEN,Kenia
2019,KEN,Kenia,0,I,Transporte y comunicaciones,2,Servicios,0.152140518262852,KEN,Kenia
2019,KEN,Kenia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0997599473604445,KEN,Kenia
2019,PRK,Corea del Norte,0,AB,Agro y pesca,1,Bienes,0.212364471278781,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,F,Construcción,1,Bienes,0.0969910852217077,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,D,Industria manufacturera,1,Bienes,0.186643423047807,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,CE,Energía y minería,1,Bienes,0.163238232918525,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,JKLMNOP,Otros servicios,2,Servicios,0.31220998625228,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,I,Transporte y comunicaciones,2,Servicios,0.0230678742009118,PRK,Corea del Norte
2019,PRK,Corea del Norte,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.005484927079987,PRK,Corea del Norte
2019,KOR,Corea del Sur,0,AB,Agro y pesca,1,Bienes,0.0182109945745938,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,F,Construcción,1,Bienes,0.0594878230465446,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,D,Industria manufacturera,1,Bienes,0.275384155408415,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,CE,Energía y minería,1,Bienes,0.0219292388148866,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,JKLMNOP,Otros servicios,2,Servicios,0.438713560905759,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,I,Transporte y comunicaciones,2,Servicios,0.0815423857377004,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.104731841512102,KOR,Corea del Sur
2019,KOS,Kosovo,0,AB,Agro y pesca,1,Bienes,0.0896307624545176,XKX,Kosovo
2019,KOS,Kosovo,0,F,Construcción,1,Bienes,0.101268461657923,XKX,Kosovo
2019,KOS,Kosovo,0,D,Industria manufacturera,1,Bienes,0.159268666970248,XKX,Kosovo
2019,KOS,Kosovo,0,CE,Energía y minería,1,Bienes,0.0748770538909757,XKX,Kosovo
2019,KOS,Kosovo,0,JKLMNOP,Otros servicios,2,Servicios,0.314002037329992,XKX,Kosovo
2019,KOS,Kosovo,0,I,Transporte y comunicaciones,2,Servicios,0.0772395494710575,XKX,Kosovo
2019,KOS,Kosovo,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.183713468225286,XKX,Kosovo
2019,KWT,Kuwait,0,AB,Agro y pesca,1,Bienes,0.0033882918533956,KWT,Kuwait
2019,KWT,Kuwait,0,F,Construcción,1,Bienes,0.0254590709261118,KWT,Kuwait
2019,KWT,Kuwait,0,D,Industria manufacturera,1,Bienes,0.0632054945734055,KWT,Kuwait
2019,KWT,Kuwait,0,CE,Energía y minería,1,Bienes,0.425754853887905,KWT,Kuwait
2019,KWT,Kuwait,0,JKLMNOP,Otros servicios,2,Servicios,0.377436533457784,KWT,Kuwait
2019,KWT,Kuwait,0,I,Transporte y comunicaciones,2,Servicios,0.0603606080172526,KWT,Kuwait
2019,KWT,Kuwait,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0443951472841456,KWT,Kuwait
2019,KGZ,Kirguistán,0,AB,Agro y pesca,1,Bienes,0.129603156173068,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,F,Construcción,1,Bienes,0.105040308180545,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,D,Industria manufacturera,1,Bienes,0.163444369111741,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,CE,Energía y minería,1,Bienes,0.0480432021288089,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,JKLMNOP,Otros servicios,2,Servicios,0.266708037839908,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,I,Transporte y comunicaciones,2,Servicios,0.0736298610380815,KGZ,Kirguistán
2019,KGZ,Kirguistán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.213531065527847,KGZ,Kirguistán
2019,LAO,Laos,0,AB,Agro y pesca,1,Bienes,0.180145181545935,LAO,Laos
2019,LAO,Laos,0,F,Construcción,1,Bienes,0.0895654213990975,LAO,Laos
2019,LAO,Laos,0,D,Industria manufacturera,1,Bienes,0.0857909772153296,LAO,Laos
2019,LAO,Laos,0,CE,Energía y minería,1,Bienes,0.178544320393039,LAO,Laos
2019,LAO,Laos,0,JKLMNOP,Otros servicios,2,Servicios,0.2675094188598,LAO,Laos
2019,LAO,Laos,0,I,Transporte y comunicaciones,2,Servicios,0.0331212652323319,LAO,Laos
2019,LAO,Laos,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.165323415354467,LAO,Laos
2019,LBN,Líbano,0,AB,Agro y pesca,1,Bienes,0.0333656677884072,LBN,Líbano
2019,LBN,Líbano,0,F,Construcción,1,Bienes,0.0258588395718972,LBN,Líbano
2019,LBN,Líbano,0,D,Industria manufacturera,1,Bienes,0.0742409749228061,LBN,Líbano
2019,LBN,Líbano,0,CE,Energía y minería,1,Bienes,0.031496362504571,LBN,Líbano
2019,LBN,Líbano,0,JKLMNOP,Otros servicios,2,Servicios,0.623570054821721,LBN,Líbano
2019,LBN,Líbano,0,I,Transporte y comunicaciones,2,Servicios,0.0530628401932585,LBN,Líbano
2019,LBN,Líbano,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.158405260197339,LBN,Líbano
2019,LSO,Lesotho,0,AB,Agro y pesca,1,Bienes,0.0509502237944298,LSO,Lesotho
2019,LSO,Lesotho,0,F,Construcción,1,Bienes,0.0352687983798866,LSO,Lesotho
2019,LSO,Lesotho,0,D,Industria manufacturera,1,Bienes,0.196540669039717,LSO,Lesotho
2019,LSO,Lesotho,0,CE,Energía y minería,1,Bienes,0.116818441314691,LSO,Lesotho
2019,LSO,Lesotho,0,JKLMNOP,Otros servicios,2,Servicios,0.440768336482583,LSO,Lesotho
2019,LSO,Lesotho,0,I,Transporte y comunicaciones,2,Servicios,0.0541055023465712,LSO,Lesotho
2019,LSO,Lesotho,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.105548028642122,LSO,Lesotho
2019,LVA,Letonia,0,AB,Agro y pesca,1,Bienes,0.0431849379181437,LVA,Letonia
2019,LVA,Letonia,0,F,Construcción,1,Bienes,0.0650637631002243,LVA,Letonia
2019,LVA,Letonia,0,D,Industria manufacturera,1,Bienes,0.122233870080309,LVA,Letonia
2019,LVA,Letonia,0,CE,Energía y minería,1,Bienes,0.0300109737325084,LVA,Letonia
2019,LVA,Letonia,0,JKLMNOP,Otros servicios,2,Servicios,0.432647171676266,LVA,Letonia
2019,LVA,Letonia,0,I,Transporte y comunicaciones,2,Servicios,0.140414634944468,LVA,Letonia
2019,LVA,Letonia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.16644464854808,LVA,Letonia
2019,LBR,Liberia,0,AB,Agro y pesca,1,Bienes,0.740421605319794,LBR,Liberia
2019,LBR,Liberia,0,F,Construcción,1,Bienes,0.0193356764707925,LBR,Liberia
2019,LBR,Liberia,0,D,Industria manufacturera,1,Bienes,0.0409887197224388,LBR,Liberia
2019,LBR,Liberia,0,CE,Energía y minería,1,Bienes,0.0265564937466977,LBR,Liberia
2019,LBR,Liberia,0,JKLMNOP,Otros servicios,2,Servicios,0.0714002900046736,LBR,Liberia
2019,LBR,Liberia,0,I,Transporte y comunicaciones,2,Servicios,0.0530203802716593,LBR,Liberia
2019,LBR,Liberia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0482768344639438,LBR,Liberia
2019,LBY,Libia,0,AB,Agro y pesca,1,Bienes,0.037804053666976,LBY,Libia
2019,LBY,Libia,0,F,Construcción,1,Bienes,0.0303900900178355,LBY,Libia
2019,LBY,Libia,0,D,Industria manufacturera,1,Bienes,0.0269346960131685,LBY,Libia
2019,LBY,Libia,0,CE,Energía y minería,1,Bienes,0.389278444222933,LBY,Libia
2019,LBY,Libia,0,JKLMNOP,Otros servicios,2,Servicios,0.428527098920321,LBY,Libia
2019,LBY,Libia,0,I,Transporte y comunicaciones,2,Servicios,0.0237982026986255,LBY,Libia
2019,LBY,Libia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0632674144601412,LBY,Libia
2019,LIE,Liechtenstein,0,AB,Agro y pesca,1,Bienes,0.001440525710956,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,F,Construcción,1,Bienes,0.0429568004143535,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,D,Industria manufacturera,1,Bienes,0.40179337358173,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,CE,Energía y minería,1,Bienes,0.0138387582344658,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,JKLMNOP,Otros servicios,2,Servicios,0.446838126992862,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,I,Transporte y comunicaciones,2,Servicios,0.0351876729844779,LIE,Liechtenstein
2019,LIE,Liechtenstein,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.057944742081155,LIE,Liechtenstein
2019,LTU,Lituania,0,AB,Agro y pesca,1,Bienes,0.0345001211848508,LTU,Lituania
2019,LTU,Lituania,0,F,Construcción,1,Bienes,0.073087864324246,LTU,Lituania
2019,LTU,Lituania,0,D,Industria manufacturera,1,Bienes,0.178794512702679,LTU,Lituania
2019,LTU,Lituania,0,CE,Energía y minería,1,Bienes,0.029976606539145,LTU,Lituania
2019,LTU,Lituania,0,JKLMNOP,Otros servicios,2,Servicios,0.333899483922783,LTU,Lituania
2019,LTU,Lituania,0,I,Transporte y comunicaciones,2,Servicios,0.162404679301334,LTU,Lituania
2019,LTU,Lituania,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.187336732024961,LTU,Lituania
2019,LUX,Luxemburgo,0,AB,Agro y pesca,1,Bienes,0.0023684284183297,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,F,Construcción,1,Bienes,0.0586279831461071,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,D,Industria manufacturera,1,Bienes,0.0554531391822572,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,CE,Energía y minería,1,Bienes,0.0134729401090652,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,JKLMNOP,Otros servicios,2,Servicios,0.657431466876765,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,I,Transporte y comunicaciones,2,Servicios,0.102565643618723,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.110080398648753,LUX,Luxemburgo
2019,MAC,Macao,0,F,Construcción,1,Bienes,0.042952142848078,MAC,Macao
2019,MAC,Macao,0,D,Industria manufacturera,1,Bienes,0.0075669124459053,MAC,Macao
2019,MAC,Macao,0,CE,Energía y minería,1,Bienes,0.0086488064266406,MAC,Macao
2019,MAC,Macao,0,JKLMNOP,Otros servicios,2,Servicios,0.746249857228067,MAC,Macao
2019,MAC,Macao,0,I,Transporte y comunicaciones,2,Servicios,0.0362926253537571,MAC,Macao
2019,MAC,Macao,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.158289655697552,MAC,Macao
2019,MDG,Madagascar,0,AB,Agro y pesca,1,Bienes,0.241124061287841,MDG,Madagascar
2019,MDG,Madagascar,0,F,Construcción,1,Bienes,0.078066124950683,MDG,Madagascar
2019,MDG,Madagascar,0,D,Industria manufacturera,1,Bienes,0.105982202996376,MDG,Madagascar
2019,MDG,Madagascar,0,CE,Energía y minería,1,Bienes,0.0517109535216587,MDG,Madagascar
2019,MDG,Madagascar,0,JKLMNOP,Otros servicios,2,Servicios,0.301306964044651,MDG,Madagascar
2019,MDG,Madagascar,0,I,Transporte y comunicaciones,2,Servicios,0.0802842011406509,MDG,Madagascar
2019,MDG,Madagascar,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.14152549205814,MDG,Madagascar
2019,MWI,Malawi,0,AB,Agro y pesca,1,Bienes,0.244227645726648,MWI,Malawi
2019,MWI,Malawi,0,F,Construcción,1,Bienes,0.0339830240306079,MWI,Malawi
2019,MWI,Malawi,0,D,Industria manufacturera,1,Bienes,0.122706840387853,MWI,Malawi
2019,MWI,Malawi,0,CE,Energía y minería,1,Bienes,0.0401938378883605,MWI,Malawi
2019,MWI,Malawi,0,JKLMNOP,Otros servicios,2,Servicios,0.300586075670957,MWI,Malawi
2019,MWI,Malawi,0,I,Transporte y comunicaciones,2,Servicios,0.109046439302936,MWI,Malawi
2019,MWI,Malawi,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.149256136992638,MWI,Malawi
2019,MYS,Malasia,0,AB,Agro y pesca,1,Bienes,0.0732386343122821,MYS,Malasia
2019,MYS,Malasia,0,F,Construcción,1,Bienes,0.0475146521395533,MYS,Malasia
2019,MYS,Malasia,0,D,Industria manufacturera,1,Bienes,0.216530742415186,MYS,Malasia
2019,MYS,Malasia,0,CE,Energía y minería,1,Bienes,0.114992719060017,MYS,Malasia
2019,MYS,Malasia,0,JKLMNOP,Otros servicios,2,Servicios,0.244541969370576,MYS,Malasia
2019,MYS,Malasia,0,I,Transporte y comunicaciones,2,Servicios,0.0954759220852505,MYS,Malasia
2019,MYS,Malasia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.207705360617135,MYS,Malasia
2019,MDV,Maldivas,0,AB,Agro y pesca,1,Bienes,0.0512419563827271,MDV,Maldivas
2019,MDV,Maldivas,0,F,Construcción,1,Bienes,0.0903415755803484,MDV,Maldivas
2019,MDV,Maldivas,0,D,Industria manufacturera,1,Bienes,0.0243006282759388,MDV,Maldivas
2019,MDV,Maldivas,0,CE,Energía y minería,1,Bienes,0.0215295929425217,MDV,Maldivas
2019,MDV,Maldivas,0,JKLMNOP,Otros servicios,2,Servicios,0.368900768636625,MDV,Maldivas
2019,MDV,Maldivas,0,I,Transporte y comunicaciones,2,Servicios,0.0966575647713365,MDV,Maldivas
2019,MDV,Maldivas,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.347027913410502,MDV,Maldivas
2019,MLI,Malí,0,AB,Agro y pesca,1,Bienes,0.396541425806795,MLI,Malí
2019,MLI,Malí,0,F,Construcción,1,Bienes,0.046353638429312,MLI,Malí
2019,MLI,Malí,0,D,Industria manufacturera,1,Bienes,0.175271868788441,MLI,Malí
2019,MLI,Malí,0,CE,Energía y minería,1,Bienes,0.0095702495488033,MLI,Malí
2019,MLI,Malí,0,JKLMNOP,Otros servicios,2,Servicios,0.208547730318837,MLI,Malí
2019,MLI,Malí,0,I,Transporte y comunicaciones,2,Servicios,0.0514215962881453,MLI,Malí
2019,MLI,Malí,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.112293490819667,MLI,Malí
2019,MLT,Malta,0,AB,Agro y pesca,1,Bienes,0.0052464241477519,MLT,Malta
2019,MLT,Malta,0,F,Construcción,1,Bienes,0.0485747871845242,MLT,Malta
2019,MLT,Malta,0,D,Industria manufacturera,1,Bienes,0.0751540397465938,MLT,Malta
2019,MLT,Malta,0,CE,Energía y minería,1,Bienes,0.0076290107531971,MLT,Malta
2019,MLT,Malta,0,JKLMNOP,Otros servicios,2,Servicios,0.584940790356047,MLT,Malta
2019,MLT,Malta,0,I,Transporte y comunicaciones,2,Servicios,0.137621989223135,MLT,Malta
2019,MLT,Malta,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.140832958588751,MLT,Malta
2019,MRT,Mauritania,0,AB,Agro y pesca,1,Bienes,0.2363143727137,MRT,Mauritania
2019,MRT,Mauritania,0,F,Construcción,1,Bienes,0.0492260751238769,MRT,Mauritania
2019,MRT,Mauritania,0,D,Industria manufacturera,1,Bienes,0.0643605449766403,MRT,Mauritania
2019,MRT,Mauritania,0,CE,Energía y minería,1,Bienes,0.190264153877206,MRT,Mauritania
